product_name,brand,ratings,num_of_reviews,old_price,product_price
"Carmex Daily Care Moisturizing Lip Balm with SPF Fresh Cherry, Strawberry, Wintergreen - 0.35 oz x 3 pack",Carmex,4.5,58.0,0.0,5.29
Suave Kids 3in1 Shampoo Conditioner Body Wash Watermelon Wonder - 18 fl oz,Suave Kids,4.5,346.0,0.0,4.99
Dentemp Repair-It Advanced Formula Denture Repair Kit - 1 set,Dentemp,3.5,202.0,0.0,7.79
Ocuvite Eye Health Adult 50+ - 90 ea,Ocuvite,4.5,221.0,0.0,29.99
SheaMoisture Multi-Action Leave-In - 8 oz,SheaMoisture,4.5,265.0,0.0,13.99
Refresh Relieva Lubricant Eye Drops - .33 fl oz,Refresh Relieva,4.5,2119.0,0.0,19.99
Old Spice Red Zone Body Wash for Men Swagger (Packaging May Vary) - 21 fl oz,Old Spice Red Zone,4.0,298.0,0.0,7.0
Walgreens Oral Pain Relief Paste Maximum Strength Assorted - 0.42 oz,Walgreens,4.0,66.0,0.0,7.99
"Crest Pro-Health Advanced Advanced Multi-Protection Mouthwash/ Mouth Rinse, Alcohol Free Fresh Mint - 33.8 fl oz",Crest Pro-Health Advanced,4.5,4637.0,0.0,7.5
Got2b Glued Blasting Freeze Spray - 12 oz,Got2b,4.0,108.0,0.0,8.99
"Gold Bond Comfort Body Powder, Talc-Free Fresh Clean - 10 oz",Gold Bond,4.5,304.0,0.0,6.79
Ayr Saline Nasal Mist (Actual Item May Vary) - 1.69 fl oz,Ayr,4.5,160.0,0.0,6.29
"U by Kotex Wrapped Panty Liners Unscented, Regular Length - 40 ea",U by Kotex,4.5,2473.0,0.0,6.99
Refresh Extended Therapy Gel Drops Lubricant Eye Gel - 0.33 fl oz,Refresh,4.5,179.0,0.0,19.99
Walgreens Vaporizer - 1 ea,Walgreens,3.0,280.0,0.0,19.99
Refresh Vials Lubricant Eye Drops Preservative-Free - 0.1 fl oz x 60 pack,Refresh,4.5,146.0,0.0,31.99
Systane Overnight Therapy Lubricant Eye Gel - 0.35 oz,Systane,4.0,229.0,0.0,18.99
TRESemme Protecting Heat Spray Keratin Smooth Thermal Creations - 8 fl oz,TRESemme,4.5,2317.0,0.0,7.99
Garnier Fructis Curl Nourish Curl Nourish Sulfate-Free Shampoo for All Curl Types - 12.5 fl oz,Garnier Fructis Curl Nourish,4.0,887.0,0.0,5.49
"Always Thin No Feel Protection Daily Liners Unscented, Regular Absorbency - 162 ea",Always,4.5,666.0,0.0,11.99
"Flonase Allergy Relief Nasal Spray Scent Free, 60 Sprays - 60 ea",Flonase,4.5,1595.0,0.0,21.99
Shine 'n Jam Conditioning Extra Hold Gel - 4 oz,Shine 'n Jam,4.5,121.0,0.0,3.79
Refresh Contacts Contact Lens Comfort Moisture Drops for Dry Eyes (Actual Item May Vary) - 0.4 fl oz,Refresh,4.5,87.0,0.0,10.99
SheaMoisture Curl Mousse Coconut and Hibiscus - 7.5 oz,SheaMoisture,4.0,307.0,0.0,13.99
Accu-Chek Guide Test Strips - 25 ea,Accu-Chek,4.0,145.0,0.0,12.99
"Always Maxi Overnight Pads With Wings For Women, Extra Heavy Overnight Absorbency Unscented, Size 5 (20 ct) - 20 ea",Always,4.5,2844.0,0.0,8.99
Vicks Rapid Read 2 Second Digital Thermometer - 1 ea,Vicks,3.5,433.0,0.0,19.99
Walgreens Liquid Hand Soap Refill Clear Clear - 56 fl oz,Walgreens,4.0,125.0,0.0,5.99
Walgreens Foaming Rinse-Free Shampoo & Body Wash - 7.1 fl oz,Walgreens,4.5,162.0,0.0,5.61
Walgreens Saline Packets - 0.1 oz x 100 pack,Walgreens,4.5,281.0,0.0,12.49
"Olay Ribbons Moisture Ribbons Plus Body Wash Shea Butter + Peony Blossom, 18 oz - 18 fl oz",Olay Ribbons,4.5,215.0,0.0,7.0
Oral-B 3D White Battery Power Electric Toothbrush Varied - 1 ea,Oral-B,4.0,569.0,0.0,8.0
Coast Bar Soap Classic - 4 OZ x 8 pack,Coast,4.5,236.0,0.0,5.79
OCuSOFT Lid Scrub Plus Eyelid Cleanser Pre-Moistened Pads - 30 ea,OCuSOFT,4.5,277.0,0.0,24.99
Gillette Fusion5 Razor Refills for Men No scent - 8 ea,Gillette Fusion5,4.5,3887.0,0.0,33.99
"G-U-M Proxabrush Go-Betweens - Tight, Interdental Brushes - 10 ea",G-U-M,4.5,151.0,0.0,6.29
Listerine Anticavity Fluoride Mouthwash Fresh Mint - 1 L,Listerine,4.0,991.0,0.0,11.99
Oral-B Mouth Sore Special Care Oral Rinse Soothing Mint - 16 fl oz,Oral-B,4.5,275.0,0.0,9.0
Tampax Radiant Tampons with LeakGuard Braid No scent - 28 ea,Tampax Radiant,4.5,1481.0,0.0,11.99
Ocuvite Adult 50+ Lutein & Omega 3 Eye Vitamin & Mineral Supplement Softgels - 50 ea,Ocuvite,4.5,191.0,0.0,17.99
"Garnier Fructis Triple Nutrition Shampoo, Dry to Very Dry Hair - 12.5 fl oz",Garnier Fructis Triple Nutrition,4.5,756.0,0.0,5.49
"Herpecin-L Cold Sore Relief, Lip Balm Stick, SPF 30 & Lysine - 0.1 oz",Herpecin-L,4.5,36.0,0.0,7.49
Aveeno Daily Moisturizing Lotion with Oat for Dry Skin Fragrance-Free - 18 fl oz,Aveeno,4.5,3518.0,0.0,14.99
Herbal Essences Volumizing Shampoo White Grapefruit & Mosa Mint - 13.5 fl oz,Herbal Essences,4.0,3457.0,0.0,11.99
TRESemme Hairspray Non Aerosol Extra Hold - 10 fl oz,TRESemme,4.0,604.0,0.0,7.99
Dr. Teal's Pure Epsom Salt Soaking Solution Lavender - 3 lb,Dr. Teal's,4.5,1401.0,0.0,5.99
"Crest Glamorous White Mouthwash/ Mouth Rinse, Alcohol Free Artic Mint - 32 fl oz",Crest,4.5,1039.0,0.0,9.0
Walgreens Petroleum Jelly Unscented - 2.5 oz,Walgreens,4.0,107.0,0.0,4.99
Dramamine Original Formula Motion Sickness Relief - 12 ea,Dramamine,4.5,393.0,0.0,9.99
Softsoap Exfoliating Body Wash Scrub Coconut Butter - 20 fl oz,Softsoap,4.5,466.0,0.0,6.99
Vanicream Sensitive Skin Conditioner - 12 fl oz,Vanicream,4.0,240.0,0.0,12.99
Biotene Mouthwash For Dry Mouth Relief Fresh Mint - 16 fl oz,Biotene,4.0,827.0,0.0,8.49
Suave Non Aerosol Hairspray Unscented - 11 fl oz,Suave,4.0,311.0,0.0,4.49
La Roche-Posay Melt-In Milk Face and Body Sunscreen Lotion SPF 60 - 5 fl oz,La Roche-Posay,4.5,1381.0,0.0,37.99
"One A Day Prenatal Advanced Multivitamin With Choline, DHA, Folic Acid and Iron - 120 ea",One A Day,4.5,347.0,0.0,41.99
Blink Moderate-Severe Dry Eye Symptom Relief - 0.34 fl oz,Blink,4.5,248.0,0.0,14.99
Eucerin Advanced Repair Cream - 16 oz,Eucerin,4.5,335.0,0.0,21.99
NeilMed NasaMist Extra Strength Saline Spray - 4.2 oz,NeilMed,4.5,122.0,0.0,6.49
Gillette Venus Sensitive Sensible Sensitive Women's Disposable Razor - 3 ea,Gillette Venus Sensitive Sensible,4.5,370.0,0.0,9.49
Afrin Original Maximum Strength Nasal Spray - 1 fl oz,Afrin,4.0,208.0,0.0,17.99
Fixodent Denture Adhesive Powder - 2.7 oz,Fixodent,4.0,163.0,0.0,6.99
Aussie Paraben Free Conditioner Avocado & Jojoba Oil - 26.2 fl oz,Aussie,4.5,1416.0,0.0,8.99
Softsoap Moisturizing Body Wash Pomegranate and Mango - 20 oz,Softsoap,4.5,431.0,0.0,6.99
Walgreens Regular Pantiliners - 64 ea,Walgreens,4.0,352.0,0.0,2.61
Nexxus Shampoo Keraphix with ProteinFusion - 13.5 Oz,Nexxus,4.5,8660.0,0.0,17.99
Walgreens Travel Bottle 3.4 oz - 4 ea,Walgreens,4.5,48.0,0.0,5.99
"CloSYS Sensitive Toothpaste With Fluoride, Sulfate-Free Mint - 7 oz",CloSYS,4.5,154.0,0.0,0.0
Crest Scope Outlast Mouthwash Fresh Mint - 16.9 fl oz,Crest,4.5,554.0,0.0,4.0
ReNu Advanced Multi-Purpose Solution - 12 oz x 2 pack,ReNu,4.5,283.0,0.0,16.99
"Oral-B Advanced Clean Toothbrushes, Color Changing Bristles Soft Different colors - 4 ea",Oral-B,4.0,694.0,0.0,8.0
Neutrogena Body Clear Wash Salicylic Acid Acne Treatment Pink Grapefruit - 8.5 fl oz,Neutrogena,4.0,528.0,0.0,11.99
Walgreens Certainty Adult Incontinence Underwear for Women Maximum M Blush - 36 ea,Walgreens Certainty,3.5,119.0,0.0,18.99
TRESemme Extra Hold Hairspray Extra Hold - 4.2 oz,TRESemme,4.5,1317.0,0.0,6.99
Walgreens Oral Relief Sore Throat Spray Cherry - 6 fl oz,Walgreens,3.5,105.0,0.0,7.99
Colgate Optic White Renewal Whitening Toothpaste High Impact White - 3 oz,Colgate Optic White,4.5,9477.0,0.0,10.49
"Carefree Regular Panty Liners, Unwrapped Unscented, Regular (120 ct) (Actual Item May Vary) - 120 ea",Carefree,4.5,13145.0,0.0,9.49
"Vicks Sinex Severe Nasal Spray, Original Ultra Fine Mist, Decongestant Medicine - 0.5 fl oz",Vicks Sinex,4.5,331.0,0.0,13.99
Walgreens Prenatal Multivitamin Softgel (30 days) (Packaging May Vary) - 30 ea,Walgreens,4.0,55.0,0.0,13.99
"Delsym 12 Hour Cough Suppressant Liquid, Cough Relief Medicine Orange (Actual Item May Vary) - 3 fl oz",Delsym,4.0,214.0,0.0,15.99
Oral-B Complete Dental Floss Picks Long Lasting Scope - 150 ea,Oral-B Complete,4.5,7494.0,0.0,7.0
Sexy Hair Big Powder Play - 0.53 OZ,Sexy Hair,4.0,327.0,0.0,21.99
"Aveeno Baby Eczema Therapy Soothing Bath Treatment, Oatmeal Fragrance-Free, Single Use Packets - 3.75 oz x 5 pack",Aveeno Baby,4.5,290.0,0.0,8.49
Afrin Severe Congestion Nasal Spray - 0.5 fl oz,Afrin,4.5,324.0,0.0,9.99
"Carefree Acti-Fresh Body Shape Panty Liners Wrapped Unscented, Extra Long - 36 ea",Carefree,3.5,139.0,0.0,5.49
Jergens Ultra Healing Extra Dry Skin Moisturizer Unscented - 21 fl oz,Jergens,4.0,461.0,0.0,8.99
Walgreens Certainty Women's ComfortLux Underwear Maximum Absorbency L (32 ct) Blush - 32 ea,Walgreens Certainty,4.0,163.0,0.0,18.99
Aveeno Daily Moisturizing Oat Body Wash For Dry Skin Unspecified - 18 fl oz,Aveeno,4.5,16269.0,0.0,9.59
PARODONTAX Complete Protection Gingivitis Toothpaste For Bleeding Gums Pure Fresh Mint - 3.4 oz,PARODONTAX,4.5,241.0,0.0,8.49
CloSYS Fresh Breath Sensitive Mouth Rinse Gentle Mint - 32 fl oz,CloSYS,4.5,204.0,0.0,14.99
Dove Glowing Body Wash Mango & Almond Butters - 20 fl oz,Dove,4.0,695.0,0.0,7.0
Nivea Skin Firming & Toning Gel Cream for Normal Skin - 6.7 oz,Nivea,4.5,1971.0,0.0,18.99
Garnier Fructis Sleek & Shine Anti-Frizz Serum - 5.1 fl oz,Garnier Fructis Sleek & Shine,4.0,1105.0,0.0,7.99
Sudafed PE Non-Drowsy Head Congestion + Pain Relief Caplets - 20 ea,Sudafed,4.5,168.0,0.0,10.99
Abreva Docosanol 10% Cold Sore Cream Tube - 0.07 oz,Abreva,3.5,1212.0,0.0,22.99
TheraBreath Healthy Gums Oral Rinse Clean Mint - 16 oz,TheraBreath,4.5,262.0,0.0,9.79
"Summer's Eve Douche, Extra Cleansing Vinegar & Water - 4.5 fl oz x 2 pack",Summer's Eve,4.5,159.0,0.0,3.99
Neutrogena Ultra Sheer Dry-Touch SPF 45 Sunscreen Lotion - 3 fl oz x 2 pack,Neutrogena,4.0,611.0,0.0,19.99
"Walgreens Certainty Adult Incontinence Underwear for Men, Maximum Large Grey - 28 ea",Walgreens Certainty,4.0,89.0,0.0,18.99
Crest Advanced Deep Clean Toothpaste Mint - 10.2 oz,Crest,3.5,326.0,0.0,9.0
SheaMoisture Soothing Body Wash - 13 fl oz,SheaMoisture,4.5,256.0,0.0,10.99
Garnier Fructis Daily Care 2-in-1 Shampoo and Conditioner - 12.5 oz,Garnier Fructis Daily Care,4.0,575.0,0.0,5.49
Tom's of Maine Antiplaque & Whitening Toothpaste Peppermint - 5.5 oz,Tom's of Maine,4.5,278.0,0.0,7.99
Gillette Foamy Foamy Regular Shaving Cream - 11 oz,Gillette Foamy,4.5,362.0,0.0,3.49
"Walgreens Certainty Incontinence Pads, 4 Drop Moderate Absorbency Regular Length - 66 ea",Walgreens Certainty,4.0,268.0,0.0,12.99
"Neutrogena Moisturizing Body Oil, Light Sesame Formula Light Sesame Formula - 8.5 fl oz",Neutrogena,4.5,2823.0,0.0,14.99
"Garnier Fructis Triple Nutrition Conditioner, Dry to Very Dry Hair - 12 fl oz",Garnier Fructis Triple Nutrition,4.5,663.0,0.0,5.49
Efferdent Anti-Bacterial Denture Cleanser - 102 ea,Efferdent,4.5,281.0,0.0,7.79
Listerine Antiseptic Mouthwash Mint - 500 ml,Listerine,4.5,3065.0,0.0,7.49
Aquaphor Healing Ointment - 7 oz,Aquaphor,4.5,793.0,0.0,14.99
Gillette Series Conditioning After Shave Gel - 2.5 fl oz,Gillette Series,4.5,228.0,0.0,2.99
"Gold Bond Medicated Extra Strength Body Lotion, With Menthol - 14 oz",Gold Bond,4.5,208.0,0.0,11.99
Walgreens Maximum Strength Severe Sinus Congestion Caplets - 20 ea,Walgreens,4.5,57.0,0.0,14.49
Pharma-C-Wipes Water Activated Bathing Cloths - 10 ea,Pharma-C-Wipes,4.0,100.0,0.0,2.99
Herbal Essences Hair Repair Conditioner Argan Oil - 13.5 fl oz,Herbal Essences,4.5,2430.0,0.0,11.99
Walgreens Premium Microfiber Lens Wipes - 120 ea,Walgreens,4.0,209.0,0.0,12.49
Dr. Teal's Foaming Bath Lavender - 34 fl oz,Dr. Teal's,4.5,652.0,0.0,5.99
Aveeno Eczema Therapy Daily Moisturizing Cream Fragrance-Free - 12 fl oz,Aveeno,4.5,1285.0,0.0,23.99
Boston Advance Cleaner - 1 oz,Boston,4.5,77.0,0.0,14.99
Walgreens Lubricant Eye Drops - 0.5 fl oz,Walgreens,3.5,71.0,0.0,9.99
Gillette Clear Gel Antiperspirant and Deodorant for Men Cool Wave - 3.8 oz,Gillette,4.0,5358.0,0.0,8.79
Yardley London Nourishing Bath Bar Creamy Coconut - 4 oz,Yardley London,4.5,1000.0,0.0,2.29
Walgreens Maximum Strength Urinary Pain Relief Tablets - 12 ea,Walgreens,4.0,89.0,0.0,7.99
Summer's Eve Deodorant Spray Ultra - 2 oz,Summer's Eve,4.5,267.0,0.0,4.29
"Garnier Fructis Style Anti-Humidity Smoothing Milk, Flexible Hold, Argan Oil - 5.1 fl oz",Garnier Fructis Style,4.5,182.0,0.0,5.99
Opti-Free PureMoist Disinfecting Solution - 10 fl oz,Opti-Free,4.5,52.0,0.0,14.99
Opcon-A Itching & Redness Reliever Eye Drops - 0.5 fl oz,Opcon-A,4.5,180.0,0.0,8.79
"Walgreens Long Super Ultra Thin Pads Unscented, Size 2 (42 ct) - 42 ea",Walgreens,4.5,152.0,0.0,5.99
Jergens Dry Skin Moisturizer Body Lotion Cherry Almond - 21 fl oz,Jergens,4.0,595.0,0.0,8.99
"Poise Postpartum Incontinence Pads Ultimate Long, 6 (27 ct) - 27 ea",Poise,4.0,2272.0,0.0,18.99
Eucerin Intensive Repair Lotion Fragrance Free - 16.9 fl oz,Eucerin,4.0,642.0,0.0,14.99
"Always Pure Cotton Feminine Pads For Women, With Wings, Heavy Unscented, Size 2 (24 ct) - 24 ea",Always,4.5,388.0,0.0,12.99
Banana Boat Sport Ultra Sunscreen Lotion SPF 100 - 4 fl oz,Banana Boat,4.5,49.0,0.0,14.99
Aussie Paraben-Free Miracle Moist Shampoo For Dry Hair Avocado & Jojoba Oil - 26.2 fl oz,Aussie,4.5,2109.0,0.0,8.99
TRESemme 24 Hour Volume Shampoo 24 Hour Body - 28 fl oz,TRESemme,4.0,293.0,0.0,7.29
Dove Dry Spray Antiperspirant Deodorant Cool Essentials - 3.8 oz,Dove,4.5,60911.0,0.0,9.0
"Walgreens Certainty Underpads for Incontinence, Day & Night Protection, Maximum Absorbency Extra Large - 10 ea",Walgreens Certainty,4.0,79.0,0.0,12.99
Sensodyne Sensitive Toothpaste Fresh Mint (Packaging May Vary) - 4 oz,Sensodyne,4.0,3915.0,0.0,7.99
CeraVe Itch Relief Moisturizing Lotion with Pramoxine Hydrochloride for Dry Skin - 16 oz,CeraVe,4.5,467.0,0.0,28.99
"Crest Scope Outlast Mouthwash/ Mouth Rinse, Fresh Mint - 33.8 fl oz",Crest,4.5,430.0,0.0,5.5
NeilMed NasoGEL Drip Free Gel Spray - 1 oz,NeilMed,4.5,166.0,0.0,9.99
TRESemme Silky & Smooth Anti-Frizz Shampoo - 28 fl oz,TRESemme,4.0,1018.0,0.0,7.29
Cetaphil Baby Wash & Shampoo - 7.8 fl oz,Cetaphil Baby,4.5,287.0,0.0,7.99
AXE Body Spray Deodorant Sage & Cedarwood - 4 oz,AXE,4.5,684.0,0.0,7.29
Zicam Intense Sinus Relief No-Drip Relief Nasal Spray - 0.5 oz,Zicam,4.5,326.0,0.0,14.99
Systane Hydration PF - 30 ea,Systane,4.5,143.0,0.0,22.99
Nexxus Conditioner Keraphix with ProteinFusion 13.5 oz - 13.5 fl oz,Nexxus,4.5,8785.0,0.0,19.99
TRESemme Vibrance & Shine Shampoo - 28 fl oz,TRESemme,4.0,229.0,0.0,7.29
Pantene Pro-V Moisturizing Leave In Conditioner Mist - 8.5 fl oz,Pantene Pro-V,4.5,142.0,0.0,6.0
"Cake The Curl Whip, Whipped Curl Mousse - 8.4 oz",Cake,4.0,188.0,0.0,10.99
Walgreens Nasal Saline Mist - 4.5 oz,Walgreens,4.0,100.0,0.0,8.99
Firefly Kids! Light Up Timer Toothbrush - 2 ea,Firefly Kids!,4.5,82.0,0.0,3.49
Afrin No Drip Severe Congestion Nasal Spray Relief - 0.5 fl oz,Afrin,4.5,429.0,0.0,12.99
"Walgreens Certainty Incontinence Pads, 5 Drop Maximum Absorbency Long Length - 39 ea",Walgreens Certainty,4.0,277.0,0.0,12.99
"Degree Men Antiperspirant Deodorant Dry Spray Fresh, 3.8 oz - 3.8 oz",Degree Men,4.5,343.0,0.0,7.49
Walgreens Nasal Strips Extra Strength One Size Clear - 26 ea,Walgreens,3.5,59.0,0.0,9.99
Boston Advance Contact Lens Conditioning Solution - 3.5 oz,Boston,4.5,82.0,0.0,14.99
Garnier Fructis Curl Nourish Sulfate-Free Conditioner for All Curl Types - 12 fl oz,Garnier Fructis Curl Nourish,4.0,810.0,0.0,5.49
Secret Clinical Strength Soft Solid Antiperspirant and Deodorant for Women Light & Fresh - 1.6 oz,Secret,4.5,2196.0,0.0,10.99
Dove Rejuvenating Body Wash Pomegranate & Hibiscus - 20 fl oz,Dove,4.5,940.0,0.0,7.0
"Always Pure Cotton Feminine Pads For Women, With Wings, Regular Unscented, Size 1 (28 ct) - 28 ea",Always,4.5,551.0,0.0,12.99
Aveeno Skin Relief Moisturizing Lotion for Very Dry Skin Fragrance-Free - 18 fl oz,Aveeno,4.5,525.0,0.0,14.99
Diurex Max Caffeine-Free Water Pills - 48 ea,Diurex,4.0,444.0,0.0,9.49
Walgreens Allergy Nasal Spray 120 Sprays - .57 fl oz,Walgreens,4.5,189.0,0.0,16.99
Vaseline Petroleum Jelly Original Original - 7.5 oz,Vaseline,4.5,2907.0,0.0,5.99
"Carmex Medicated Lip Balm Tubes, Lip Moisturizer for Chapped Lips - 0.35 oz x 3 pack",Carmex,4.5,66.0,0.0,5.29
Sensodyne Repair And Protect Teeth Whitening Sensitive Toothpaste - 3.4 oz,Sensodyne,4.0,6893.0,0.0,7.99
Sensodyne Complete Protection Toothpaste For Sensitive Teeth - 3.4 oz,Sensodyne,4.0,1626.0,0.0,7.99
Old Spice Classic Men's Deodorant Stick Original - 3.25 oz,Old Spice,4.0,256.0,0.0,5.79
Walgreens Waxed Dental Tape Mint - 50 yd,Walgreens,4.0,181.0,0.0,1.49
Secret Outlast Invisible Solid Antiperspirant Deodorant Completely Clean - 2.6 oz,Secret,4.5,7138.0,0.0,8.99
"Pamprin Maximum Strength Multi-Symptom, Menstrual Period Symptoms Relief - 40 ea",Pamprin Maximum Strength,4.5,57.0,0.0,7.99
"Ivory Bar Soap Original, 10 bars - 4 oz each - 4 oz x 10 pack",Ivory,4.5,98.0,0.0,9.99
DenTek Fresh Clean Floss Picks Mouthwash Blast Mint - 75 ea,DenTek,4.5,568.0,0.0,3.99
Gillette Foamy Foamy Sensitive Skin Shave Foam - 11 oz,Gillette Foamy,4.5,265.0,0.0,3.49
Walgreens Super Maxi Wingless Pads Super - 24 ea,Walgreens,4.5,166.0,0.0,2.61
Gillette Venus Women's Razor Handle + Blade Refills White Tea Pink - 1 set,Gillette Venus,4.0,1086.0,0.0,11.49
Walgreens Certainty Women's ComfortLux Underwear X-Large Blush - 28 ea,Walgreens Certainty,4.0,178.0,0.0,18.99
Colgate Toothpaste Clean Mint (Packaging May Vary) - 4.8 oz,Colgate,3.5,932.0,0.0,5.0
Yardley of London Nourishing Bath Bar Oatmeal & Almond - 4 oz,Yardley of London,4.5,3918.0,0.0,2.29
TRESemme Extra Hold Alcohol-Free Gel Extra Hold - 9 oz,TRESemme,4.0,787.0,0.0,7.99
Aveeno Daily Moisturizing Lotion with Oat for Dry Skin - 2.5 oz,Aveeno,4.5,3433.0,0.0,4.29
ACT Kids Anticavity Fluoride Mouthwash Bubble Gum Blowout - 16.9 fl oz,ACT,4.5,539.0,0.0,4.79
U by Kotex Clean & Secure Overnight Maxi Pads with Wings Unscented - 14 ea,U by Kotex,4.0,403.0,0.0,6.79
St. Ives Blackhead Clearing Face Scrub Green Tea & Bamboo - 6 oz,St. Ives,4.0,668.0,0.0,5.79
La Roche-Posay Anthelios Melt-in Milk Body and Face Sunscreen Lotion SPF 100 - 3 fl oz,La Roche-Posay,4.5,588.0,0.0,26.99
"G-U-M Soft-Picks Original, Dental Floss Picks - 100 ea",G-U-M,4.5,108.0,0.0,7.49
Olay Ribbons Moisture Ribbons Plus Body Wash Shea + Lavender Oil - 18 fl oz,Olay Ribbons,4.5,192.0,0.0,7.0
Biotrue Travel Pack - 2 oz,Biotrue,4.5,41.0,0.0,3.99
"Gold Bond Therapeutic Foot Cream, With Jojoba & Peppermint Oil - 4 oz",Gold Bond,4.5,297.0,0.0,9.49
Walgreens Sugar-Free Cough Drops Honey Lemon - 25 ea,Walgreens,4.5,181.0,0.0,1.99
Lubriderm Full Body Lotion Fragrance-Free - 16 fl oz,Lubriderm,4.5,1094.0,0.0,11.99
TRESemme Anti-Frizz Conditioner Smooth and Silky - 28 fl oz,TRESemme,4.5,274.0,0.0,7.29
Vaseline Advanced Repair Body Lotion Unscented - 20.3 fl oz,Vaseline,4.5,104.0,0.0,9.79
"Olay Complete Cream, All Day Moisturizer with SPF 15 for Normal Skin - 2 oz",Olay Complete,4.5,380.0,0.0,11.49
ACT Restoring Anticavity Fluoride Mouthwash Cool Mint - 33.8 fl oz,ACT,4.5,194.0,0.0,8.49
Nexxus Sulfate-Free Shampoo with ProteinFusion - 13.5 fl oz,Nexxus,4.0,2277.0,0.0,17.99
Listerine Pocketpaks Fresh Breath Strips Mint - 24 ea x 3 pack,Listerine,4.5,1077.0,0.0,6.29
Nexxus Clarifying Shampoo With ProteinFusion - 13.5 fl oz,Nexxus,4.5,388.0,0.0,17.99
Suave Antiperspirant Deodorant Fresh - 2.6 oz,Suave,4.0,550.0,0.0,3.99
"Aveeno Skin Relief Body Wash, Sensitive Skin Fragrance-Free - 18 fl oz",Aveeno,3.5,507.0,0.0,9.59
L. Cotton Tampons Regular Absorbency No scent - 30 ea,L.,4.5,3668.0,0.0,14.49
Dove Men+Care Body and Face Wash Hydrating Clean Comfort - 18 fl oz,Dove Men+Care,4.5,1161.0,0.0,7.0
Oral-B Advanced Whitening Manual Toothbrush Soft - 1 ea,Oral-B,4.5,577.0,0.0,3.5
Afrin No Drip Extra Moisturizing Nasal Pump Mist - 0.5 fl oz,Afrin,4.0,342.0,0.0,12.99
Eucerin Skin Calming Daily Moisturizing Creme - 14 oz,Eucerin,3.5,228.0,0.0,14.99
Vaseline Petroleum Jelly Cocoa Butter Cocoa Butter - 7.5 oz,Vaseline,4.5,573.0,0.0,5.99
"Always Discreet Incontinence and Postpartum Underwear for Women, Maximum Protection L, Rosy Rosy - 18 ea",Always Discreet,0.0,0.0,0.0,23.49
Lubriderm Daily Moisture Lotion Fragrance-Free - 24 fl oz,Lubriderm Daily Moisture,4.5,697.0,0.0,15.99
Biotene Moisturizing Oral Rinse Mouthwash Fresh Mint - 33.8 fl oz,Biotene,4.0,991.0,0.0,12.49
Vicks Vapocool Sore Throat Spray Winterfrost - 6 fl oz,Vicks,4.0,133.0,0.0,11.99
Garnier Fructis Color Shield Anti-Fade Conditioner for Color-Treated Hair - 12 fl oz,Garnier Fructis Color Shield,3.5,1077.0,0.0,5.49
"Carefree Thong Panty Liners, Unwrapped Unscented, Thong (49 ct) (Actual Item May Vary) - 49 ea",Carefree,4.0,120.0,0.0,5.49
U by Kotex Balance Daily Wrapped Panty Liners Long - 90 ea,U by Kotex,4.5,312.0,0.0,9.99
Dove Men+Care Antiperspirant Deodorant Clean Comfort - 3.8 oz,Dove Men+Care,4.0,1911.0,0.0,9.0
Dove Beauty Bar Soap Shea Butter - 3.75 oz x 6 pack,Dove,4.5,2420.0,0.0,10.0
Cetaphil Deep Cleansing Bars - 4.5 oz x 3 pack,Cetaphil,4.5,396.0,0.0,11.99
"Carmex Medicated Lip Balm Sticks, Lip Moisturizer for Chapped Lips - 0.15 oz x 3 pack",Carmex,4.5,76.0,0.0,5.29
"U by Kotex Balance Thong Liners Unscented, Regular (50 ct) - 50 ea",U by Kotex,4.5,3001.0,0.0,6.99
"La Roche-Posay Lipikar Lotion Daily Repair, Body and Face Moisturizer - 13.52 fl oz",La Roche-Posay,4.5,789.0,0.0,17.99
"L. Ultra Thin Pads for Women, 100% Pure Cotton Top Layer Pads with Wings Unscented, Super - 42 ea",L.,4.5,782.0,0.0,14.49
